"Building_ID","Address","Building_Type","Build_Year","Zip","State","City","Community_Name","Community_Number","Latitude","Longitude","Location"
"101420","3400 N Austin Ave","Municipal","1914-03-01","60634","OH","Northgate","DUNNING","17","41.81001104","-87.64727171","(41.94253753, -87.77737003)"
"160383","2631 S Indiana Ave","Residential","1907-03-01","60616","IA","Mingo","DOUGLAS","35","41.86412029","-87.6398863","(41.84526992, -87.62201708)"
"101776","151 E Wacker Dr","Residential","1907-03-01","60601","IA","Mingo","LOOP","32","41.8007869","-87.59048115","(41.88770297, -87.62267404)"
"160369","6040 S HARPER AVE","Residential","1907-03-01","60637","IA","Mingo","WOODLAWN","42","41.86412029","-87.6398863","(41.78519808, -87.58857898)"
"160297","150 W Roosevelt Rd","Commercial","1907-03-01","60605","IA","Mingo","LOOP","32","41.79561195","-87.59892449","(41.86930998, -87.63230603)"
"165659","2032 N Clybourn","Commercial","1907-03-01","60614","IA","Mingo","LINCOLN PARK","7","41.77996587","-87.61673927","(41.9184139, -87.66048321)"
"118557","4437  S CICERO AVE","Residential","1907-03-01","60632","IA","Mingo","GARFIELD RIDGE","56","41.8921691","-87.63413579","(41.81256417, -87.71245594)"
"146136","533 549 W BARRY AVE","Residential","1907-03-01","60657","IA","Mingo","LAKE VIEW","6","41.77996587","-87.61673927","(41.9398511, -87.65844752)"
"256422","3350 S Federal Street","Commercial","1907-04-01","60616","IA","Mingo","DOUGLAS","35","41.78956469","-87.58708582","(41.842325, -87.62715344)"
"256877","167 N GREEN ST","Commercial","1907-04-01","60607","IA","Mingo","NEAR WEST SIDE","28","41.75392315","-87.60197826","(41.88321, -87.65877)"
"109573","7340 7352 N RIDGE BLVD","Residential","1907-03-01","60645","IA","Mingo","WEST RIDGE","2","41.80886394","-87.62670333","(42.00880199, -87.69502812)"
"157832","5645 W Addison St","Commercial","1907-03-01","60634","IA","Mingo","PORTAGE PARK","15","41.8782695","-87.64808396","(41.94536427, -87.76777267)"
"250129","300 N LaSalle St","Commercial","1907-04-01","60654","IA","Mingo","NEAR NORTH SIDE","8","41.84550365","-87.63055693","(41.88814152, -87.63312862)"
"175320","240 W 107th Pl","Residential","1907-03-01","60628","IA","Mingo","ROSELAND","49","41.84050662","-87.61620503","(41.69755188, -87.61477587)"
"159963","6840 N SACRAMENTO AVE","Residential","1907-03-01","60645","IA","Mingo","WEST RIDGE","2","41.870131","-87.70168","(42.0061506, -87.70564326)"
"105619","521 541 W WELLINGTON AVE","Residential","1907-03-01","60657","IA","Mingo","LAKE VIEW","6","41.8832102","-87.64337","(41.9398511, -87.65844752)"
"251514","1404 E 70th St","Municipal","1907-04-01","60637","IA","Mingo","SOUTH SHORE","43","41.86863212","-87.62730687","(41.767843, -87.590785)"
"251606","646 N Lawndale Ave","Municipal","1907-04-01","60624","IA","Mingo","HUMBOLDT PARK","23","41.92039417","-87.75616669","(41.89330854, -87.71906152)"
"260091","5550 5556 S DORCHESTER AVE","Residential","1907-04-01","60637","IA","Mingo","HYDE PARK","41","41.869255","-87.626255","(41.78046327, -87.6053081)"
"172495","1601 N Harlem Ave","Commercial","1907-03-01","60707","IA","Mingo","AUSTIN","25","41.79221307","-87.59994981","(41.90892132, -87.80574291)"
"256264","1808 S Michigan","Residential","1907-04-01","","IA","Mingo","NEAR SOUTH SIDE","33","41.81528","-87.70264","(41.88425, -87.63245)"
"131633","1400 W FULTON ST","Commercial","1907-03-01","60607","IA","Mingo","NEAR WEST SIDE","28","41.87685357","-87.64987929","(41.88660859, -87.66258804)"
"114789","4720 4726 S GREENWOOD AVE","Residential","1907-03-01","60615","IA","Mingo","KENWOOD","39","41.81001104","-87.64727171","(41.80224043, -87.60332678)"
"175834","730 N Franklin St","Commercial","1907-03-01","60654","IA","Mingo","NEAR NORTH SIDE","8","41.73979805","-87.65349931","(41.89571538, -87.6356947)"
"104430","1215 1225 W GRANVILLE AVE","Residential","1907-03-01","60660","IA","Mingo","EDGEWATER","77","41.87399385","-87.651678","(41.99090057, -87.66660744)"
"256542","5525 W Diversey Ave","Residential","1907-04-01","60639","IA","Mingo","Belmont Cragin","19","41.77996587","-87.61673927","(41.91864, -87.7553504)"
"109510","4922 4942 S CORNELL AVE","Residential","1907-03-01","60615","IA","Mingo","KENWOOD","39","41.84050662","-87.61620503","(41.80224043, -87.60332678)"
"251556","1119 N Cleveland Ave","Municipal","1907-04-01","60610","IA","Mingo","NEAR NORTH SIDE","8","41.97657719","-87.67009443","(41.9021714, -87.64082064)"
"105472","5816  N SHERIDAN RD","Residential","1907-03-01","60660","IA","Mingo","EDGEWATER","77","41.93891623","-87.7680804","(41.99090057, -87.66660744)"
"251589","4127 W Hirsch St","Municipal","1907-04-01","60651","IA","Mingo","HUMBOLDT PARK","23","41.88711773","-87.65681078","(41.90578429, -87.72976004)"
"102544","10001 S Woodlawn Ave","Municipal","1907-03-01","60628","IA","Mingo","PULLMAN","50","41.97268146","-87.65495364","(41.71336917, -87.59225911)"
"254059","3210 W Arthington St","Commercial","1907-04-01","60624","IA","Mingo","East Garfield Park","27","41.72018758","-87.65671845","(41.88081605, -87.72347483)"
"110743","30  W OAK ST","Residential","1907-03-01","60610","IA","Mingo","NEAR NORTH SIDE","8","41.86555202","-87.62305024","(41.9037528, -87.63558845)"
"253996","2100 N Lincoln Park West","Residential","1907-04-01","60614","IA","Mingo","Lincoln Park","7","41.78046327","-87.6053081","(41.9217371, -87.65392)"
"252082","4540 W Belmont Ave","Commercial","1907-04-01","60641","IA","Mingo","IRVING PARK","16","41.78046327","-87.6053081","(41.93961331, -87.74100751)"
"251772","6430 W Irving Park Rd","Commercial","1907-04-01","60634","IA","Mingo","DUNNING","17","41.92201051","-87.65461957","(41.952928, -87.787364)"
"112468","3300 3308 N LAKE SHORE DR","Residential","1907-03-01","60657","IA","Mingo","LAKE VIEW","6","41.947425","-87.642682","(41.9398511, -87.65844752)"
"251517","650 W Scott","Municipal","1907-04-01","60610","IA","Mingo","NEAR NORTH SIDE","8","41.84050662","-87.61620503","(41.905065, -87.644522)"
"251326","2345 N Sheffield Ave","Commercial","1907-04-01","60614","IA","Mingo","LINCOLN PARK","7","41.946621","-87.70269","(41.92481459, -87.6532449)"
"158433","226 N Clinton St","Residential","1907-03-01","60661","IA","Mingo","NEAR WEST SIDE","28","41.8782695","-87.64808396","(41.8860179, -87.64181202)"
"251352","501 - 505 W 35th St","Municipal","1907-04-01","60629","IA","Mingo","BRIDGEPORT","60","41.82812836","-87.62440271","(41.830808, -87.639877)"
"161204","3241 S Michigan Ave","Commercial","1907-03-01","60616","IA","Mingo","DOUGLAS","35","41.8869574","-87.62305507","(41.83550388, -87.62254535)"
"255003","2211 N MILWAUKEE AVE","Residential","1907-04-01","60647","IA","Mingo","Logan Square","22","41.8921691","-87.63413579","(41.92105626, -87.69421012)"
"103687","1 S State St","Commercial","1907-03-01","60603","IA","Mingo","LOOP","32","41.81001104","-87.64727171","(41.88190243, -87.62775418)"
"251487","2510 S Kildare Ave","Municipal","1907-04-01","60623","IA","Mingo","SOUTH LAWNDALE","30","41.88319223","-87.62868858","(41.84551502, -87.73227973)"
"254317","1740 N Maplewood","Residential","1907-04-01","60647","IA","Mingo","Logan Square","22","41.8832102","-87.64337","(41.9214427, -87.7018)"
"251716","11311 S Forrestville Ave","Municipal","1907-04-01","60628","IA","Mingo","PULLMAN","50","41.97552409","-87.69722301","(41.68869044, -87.60883165)"
"175785","2532 2554 NARRAGANSETT AVE","Commercial","1907-03-01","60639","IA","Mingo","BELMONT CRAGIN","19","41.78046327","-87.6053081","(41.92643282, -87.78559086)"
"251899","4250 S Rockwell St","Municipal","1907-04-01","60632","IA","Mingo","BRIGHTON PARK","58","41.92201051","-87.65461957","(41.81616259, -87.69017351)"
"173861","5411 N WINTHROP AVE","Residential","1907-03-01","60640","IA","Mingo","EDGEWATER","77","41.78046327","-87.6053081","(41.97223008, -87.6645957)"
"251446","7316 S Hoyne Ave","Municipal","1907-04-01","60636","IA","Mingo","WEST ENGLEWOOD","67","41.88585168","-87.77478341","(41.76065192, -87.67681265)"
"254115","2301 15 S Archer Ave","Residential","1907-04-01","60616","IA","Mingo","Armour Square","34","41.84550365","-87.63055693","(41.8842525, -87.63245)"
"160279","151 - 155 N Michigan Ave","Residential","1907-03-01","60601","IA","Mingo","LOOP","32","41.75969491","-87.67627676","(41.88468249, -87.62412202)"
"109549","1327 1337 W LUNT AVE","Residential","1907-03-01","60626","IA","Mingo","ROGERS PARK","1","41.939695","-87.66901","(42.01036185, -87.66829765)"
"252077","5050 S HOMAN AVE","Commercial","1907-04-01","60632","IA","Mingo","GAGE PARK","63","41.99398251","-87.81420976","(41.80165039, -87.70870451)"
"173495","7400 W Touhy","Commercial","1907-03-01","60631","IA","Mingo","EDISON PARK","9","41.86412029","-87.6398863","(42.011611, -87.811524)"
"102232","2800 N Lake Shore Dr","Residential","1907-03-01","60657","IA","Mingo","LAKE VIEW","6","41.87685357","-87.64987929","(41.93329168, -87.63716558)"
"157165","1611 S Racine Ave","Municipal","1907-03-01","60608","IA","Mingo","LOWER WEST SIDE","31","41.88711773","-87.65681078","(41.85914429, -87.65602559)"
"101710","1605  E 50TH ST","Residential","1907-03-01","60615","IA","Mingo","KENWOOD","39","41.89547594","-87.66035628","(41.80224043, -87.60332678)"
"251396","2819 W 21st Pl","Municipal","1907-04-01","60623","IA","Mingo","SOUTH LAWNDALE","30","41.76739025","-87.56693295","(41.85254282, -87.69629775)"
"160319","500 N Lake Shore Dr","Residential","1907-03-01","60611","IA","Mingo","NEAR NORTH SIDE","8","41.89336089","-87.63899223","(41.892001, -87.614665)"
"251542","6710 N Washtenaw Ave","Municipal","1907-04-01","60645","IA","Mingo","WEST RIDGE","2","41.78206597","-87.67220934","(42.00373408, -87.69785671)"
"134363","4001 W Devon Ave","Commercial","1907-03-01","60646","IA","Mingo","FOREST GLEN","12","41.86555202","-87.62305024","(41.99694711, -87.72925848)"
"159528","353 N Des Plaines St","Residential","1907-03-01","60661","IA","Mingo","NEAR WEST SIDE","28","41.97268146","-87.65495364","(41.88838308, -87.64399483)"
"252068","22 W Monroe St","Residential","1907-04-01","60603","IA","Mingo","LOOP","32","41.869255","-87.626255","(41.880768, -87.628592)"
"239540","71 E DIVISION ST","Residential","1907-04-01","60610","IA","Mingo","NEAR NORTH SIDE","8","41.81528","-87.70264","(41.90376285, -87.62612567)"
"256554","2345 N Lincoln Ave","Residential","1907-04-01","60614","IA","Mingo","Lincoln Park","7","41.88585168","-87.77478341","(41.922195, -87.64960715)"
"254151","1430 N Astor St","Residential","1907-04-01","60610","IA","Mingo","Near North Side","8","41.92039417","-87.75616669","(41.9086825, -87.62773)"
"115754","1504  W VAN BUREN ST","Residential","1907-03-01","60607","IA","Mingo","NEAR WEST SIDE","28","41.90578254","-87.66364867","(41.87399385, -87.651678)"
"173712","1153 1155 W ARMITAGE AVE","Residential","1907-03-01","60614","IA","Mingo","LINCOLN PARK","7","41.802305","-87.6025","(41.92201051, -87.65461957)"
"159894","6700 S OGLESBY AVE","Residential","1907-03-01","60649","IA","Mingo","SOUTH SHORE","43","41.86863212","-87.62730687","(41.77311903, -87.56893205)"
"103651","440 S LaSalle St","Commercial","1907-03-01","60605","IA","Mingo","LOOP","32","41.97223008","-87.6645957","(41.87595944, -87.63219354)"
"147855","170  W POLK ST","Residential","1907-03-01","60605","IA","Mingo","LOOP","32","41.79329756","-87.68837684","(41.86863212, -87.62730687)"
"106000","1519 1525 W WARREN BLVD","Residential","1907-03-01","60607","IA","Mingo","NEAR WEST SIDE","28","41.99398251","-87.81420976","(41.87399385, -87.651678)"
"252107","205 E Randolph St","Commercial","1907-04-01","60601","IA","Mingo","LOOP","32","41.99119566","-87.81565308","(41.88401355, -87.62179601)"
"103682","4624  S ELLIS AVE","Residential","1907-03-01","60653","IA","Mingo","KENWOOD","39","41.77996587","-87.61673927","(41.82021138, -87.61246867)"
"254162","1125 W Loyola Ave","Residential","1907-04-01","60626","IA","Mingo","ROGERS PARK","1","41.939695","-87.66901","(42.0015174, -87.65906)"
"252297","2575 W Lyndale","Residential","1907-04-01","60647","IA","Mingo","LOGAN SQUARE","22","41.93891623","-87.7680804","(41.9224218, -87.69209248)"
"102766","6150  N KENMORE AVE","Residential","1907-03-01","60660","IA","Mingo","EDGEWATER","77","41.75969491","-87.67627676","(41.99090057, -87.66660744)"
"256076","300 N Canal Street","Residential","1907-04-01","60606","IA","Mingo","NEAR WEST SIDE","28","41.79329756","-87.68837684","(41.88198898, -87.63516)"
"102690","1250  N LASALLE DR","Residential","1907-03-01","60610","IA","Mingo","NEAR NORTH SIDE","8","41.8093257","-87.59248161","(41.9037528, -87.63558845)"
"101999","1415  W LUNT AVE","Residential","1907-03-01","60626","IA","Mingo","ROGERS PARK","1","41.9226618","-87.69327193","(42.01036185, -87.66829765)"
"256810","9401 S STONY ISLAND AVE","Residential","1907-04-01","60617","IA","Mingo","Calumet Heights","48","41.92039417","-87.75616669","(41.74246, -87.58007)"
"100393","7601 S Cicero Ave","Commercial","1907-03-01","60652","IA","Mingo","WEST LAWN","65","41.92039417","-87.75616669","(41.75582921, -87.73699268)"
"175462","741  E 79TH ST","Residential","1907-03-01","60619","IA","Mingo","CHATHAM","44","41.87118113","-87.62811845","(41.74401302, -87.60549928)"
"251946","1010 N Lake Shore Drive","Residential","1907-04-01","60611","IA","Mingo","NEAR NORTH SIDE","8","42.00660309","-87.66729325","(41.900883, -87.624237)"
"251450","8540 S Cregier","Municipal","1907-04-01","60617","IA","Mingo","AVALON PARK","45","42.00660309","-87.66729325","(41.739516, -87.58065)"
"242638","411 W Ontario St","Residential","1907-04-01","60654","IA","Mingo","NEAR NORTH SIDE","8","41.80886394","-87.62670333","(41.89308327, -87.63969027)"
"256890","455 E WATERSIDE DR","Residential","1907-04-01","60601","IA","Mingo","LOOP","32","41.68050591","-87.66246295","(41.886255, -87.62231)"
"175545","4015 4027 N LINCOLN AVE","Residential","1907-03-01","60618","IA","Mingo","NORTH CENTER","5","41.86863212","-87.62730687","(41.94672055, -87.70319673)"
"175507","18  E ELM ST","Residential","1907-03-01","60611","IA","Mingo","NEAR NORTH SIDE","8","41.8832102","-87.64337","(41.89579275, -87.62247957)"
"251714","2103 N Lamon Ave","Municipal","1907-04-01","60639","IA","Mingo","BELMONT CRAGIN","19","41.9226618","-87.69327193","(41.91901757, -87.74788079)"
"251212","549 W Randolph St","Commercial","1907-04-01","60661","IA","Mingo","NEAR WEST SIDE","28","41.8832102","-87.64337","(41.88417414, -87.64167983)"
"158644","1340 N Astor St","Residential","1907-03-01","60610","IA","Mingo","NEAR NORTH SIDE","8","41.870131","-87.70168","(41.9070422, -87.62817979)"
"100946","6425 S Lowe","Residential","1907-03-01","60621","IA","Mingo","ENGLEWOOD","68","41.78046327","-87.6053081","(41.77724863, -87.64053938)"
"251275","101 E Erie","Residential","1907-04-01","60611","IA","Mingo","NEAR NORTH SIDE","8","41.96396119","-87.65181003","(41.8955951, -87.6229917)"
"132207","2600 N Western Ave","Commercial","1907-03-01","60647","IA","Mingo","LOGAN SQUARE","22","41.87645683","-87.62485929","(41.92925985, -87.68784724)"
"112801","5740  N SHERIDAN RD","Residential","1907-03-01","60660","IA","Mingo","EDGEWATER","77","41.816805","-87.607775","(41.99090057, -87.66660744)"
"242162","635 N Dearborn St","Residential","1907-04-01","60654","IA","Mingo","NEAR NORTH SIDE","8","41.71458844","-87.68148367","(41.89353083, -87.62967379)"
"175878","310 S PEORIA ST","Residential","1907-03-01","60607","IA","Mingo","NEAR WEST SIDE","28","41.97030477","-87.65057835","(41.87728141, -87.6498536)"
"236822","21 W Chestnut St","Residential","1907-04-01","60610","IA","Mingo","NEAR NORTH SIDE","8","41.97208235","-87.70234945","(41.8977317, -87.62883489)"
"250087","3916 W Washington","Municipal","1900-04-01","60624","VA","Ebony","WEST GARFIELD PARK","26","41.82021138","-87.61246867","(41.88234002, -87.72390213)"
"103628","1000 W Fulton St","Commercial","1900-03-01","60607","VA","Ebony","NEAR WEST SIDE","28","41.80886394","-87.62670333","(41.88677646, -87.65227883)"
"251525","223 N Keeler Ave","Municipal","1900-04-01","60624","VA","Ebony","WEST GARFIELD PARK","26","41.97030477","-87.65057835","(41.88386042, -87.73025708)"
"125204","1340  W MORSE AVE","Residential","1900-03-01","60626","VA","Ebony","ROGERS PARK","1","41.816805","-87.607775","(42.01036185, -87.66829765)"
"129245","2011 2023 W BELMONT AVE","Residential","1900-03-01","60618","VA","Ebony","NORTH CENTER","5","41.88711773","-87.65681078","(41.94672055, -87.70319673)"
"132594","2319 2333 W PERSHING RD","Residential","1900-03-01","60609","VA","Ebony","NEW CITY","61","41.92201051","-87.65461957","(41.81195152, -87.65512794)"
"250071","900 N Hudson","Municipal","1900-04-01","60610","VA","Ebony","NEAR NORTH SIDE","8","42.00660309","-87.66729325","(41.89867941, -87.64022273)"
"100637","510 534 W ADDISON ST","Residential","1900-03-01","60613","VA","Ebony","LAKE VIEW","6","41.8921691","-87.63413579","(41.95402016, -87.6620278)"
"256555","2350 N Lincoln Ave","Commercial","1900-04-01","60614","VA","Ebony","Lincoln Park","7","41.87399385","-87.651678","(41.922195, -87.64960715)"
"101751","7500  S SOUTH SHORE DR","Residential","1900-03-01","60649","VA","Ebony","SOUTH SHORE","43","41.77996587","-87.61673927","(41.76259226, -87.57231648)"
"131291","29 N Wacker Dr","Commercial","1900-03-01","60606","VA","Ebony","LOOP","32","41.869255","-87.626255","(41.88268681, -87.63674119)"
"238595","3920 N LAKE SHORE DR","Residential","1900-04-01","60613","VA","Ebony","LAKE VIEW","6","41.9037528","-87.63558845","(41.95364371, -87.64557609)"
"241989","30 E ELM ST","Residential","1900-04-01","60611","VA","Ebony","NEAR NORTH SIDE","8","42.01036185","-87.66829765","(41.90322796, -87.62742084)"
"105604","525 531 W ARLINGTON PL","Residential","1900-03-01","60614","VA","Ebony","LINCOLN PARK","7","41.81001104","-87.64727171","(41.92201051, -87.65461957)"
"137334","222 S RACINE AVE","Residential","1900-03-01","60607","VA","Ebony","NEAR WEST SIDE","28","41.88311341","-87.64488033","(41.87849004, -87.65800787)"
"250090","3700 W Congress Pkwy","Municipal","1900-04-01","60624","VA","Ebony","EAST GARFIELD PARK","27","41.88607935","-87.63304163","(41.8747432, -87.71838095)"
"104206","4501 4519 N MALDEN ST","Residential","1900-03-01","60640","VA","Ebony","UPTOWN","3","41.78956469","-87.58708582","(41.97223008, -87.6645957)"
"173935","6920  S CRANDON AVE","Residential","1900-03-01","60649","VA","Ebony","SOUTH SHORE","43","41.89028754","-87.61815831","(41.76259226, -87.57231648)"
"172719","3940  W BRYN MAWR AVE","Residential","1900-03-01","60659","VA","Ebony","NORTH PARK","13","41.802305","-87.6025","(41.99046172, -87.70620782)"
"254074","2007 N Sedgwick","Residential","1900-04-01","60614","VA","Ebony","Lincoln Park","7","41.90686643","-87.73217473","(41.9217371, -87.65392)"
"159302","6640 50 W Belden Ave","Residential","1900-03-01","60707","VA","Ebony","MONTCLARE","18","41.94929285","-87.64691569","(41.92089131, -87.79110941)"
"147625","828  W GRACE ST","Residential","1900-03-01","60613","VA","Ebony","LAKE VIEW","6","41.87118113","-87.62811845","(41.95402016, -87.6620278)"
"219559","200 N Jefferson St","Residential","1900-04-01","60661","VA","Ebony","NEAR WEST SIDE","28","41.91037236","-87.63064547","(41.886209, -87.642799)"
"254167","6333 N Winthrop Ave","Residential","1900-04-01","60660","VA","Ebony","Edgewater","77","41.8782695","-87.64808396","(41.99740324, -87.65829455)"
"255947","27 N Aberdeen St","Residential","1900-04-01","60607","VA","Ebony","NEAR WEST SIDE","28","41.71458844","-87.68148367","(41.88, -87.6548399)"
"251218","1335 S Prairie Ave","Residential","1900-04-01","60605","VA","Ebony","NEAR SOUTH SIDE","33","41.96396119","-87.65181003","(41.8648264, -87.62071198)"
"250137","75 E Wacker Dr","Residential","1900-04-01","60601","VA","Ebony","LOOP","32","41.88585168","-87.77478341","(41.887778, -87.625661)"
"251228","444 N Wells St","Commercial","1900-04-01","60654","VA","Ebony","NEAR NORTH SIDE","8","41.88319223","-87.62868858","(41.89053894, -87.6340678)"
"101090","4554  S DREXEL BLVD","Residential","1900-03-01","60653","VA","Ebony","KENWOOD","39","41.8869574","-87.62305507","(41.82021138, -87.61246867)"
"254388","805 N LA SALLE DR","Residential","1900-04-01","60610","VA","Ebony","Near North Side","8","41.97552409","-87.69722301","(41.90412113, -87.63142484)"
"100470","30 W Chicago","Residential","1900-03-01","60654","VA","Ebony","NEAR NORTH SIDE","8","41.877813","-87.654932","(41.896703, -87.629373)"
"173908","5000  S CORNELL AVE","Residential","1900-03-01","60615","VA","Ebony","KENWOOD","39","41.88063204","-87.62649085","(41.80224043, -87.60332678)"
"252323","401 E Bowen Ave","Residential","1900-04-01","60653","VA","Ebony","GRAND BOULEVARD","38","41.92201051","-87.65461957","(41.81932261, -87.61539034)"
"112141","3470  N LAKE SHORE DR","Residential","1900-03-01","60657","VA","Ebony","LAKE VIEW","6","41.81001104","-87.64727171","(41.9398511, -87.65844752)"
"101471","701 709 W BROMPTON AVE","Residential","1900-03-01","60657","VA","Ebony","LAKE VIEW","6","41.97208235","-87.70234945","(41.9398511, -87.65844752)"
"239704","1000 E 53RD ST","Residential","1900-04-01","60615","VA","Ebony","HYDE PARK","41","41.91037236","-87.63064547","(41.79965599, -87.60103303)"
"172812","4336 4344 S DREXEL BLVD","Residential","1900-03-01","60653","VA","Ebony","KENWOOD","39","41.877813","-87.654932","(41.82021138, -87.61246867)"
"251583","1104 W 31st St","Municipal","1900-04-01","60608","VA","Ebony","BRIDGEPORT","60","41.8093257","-87.59248161","(41.8383138, -87.65432099)"
"254568","20 22 N Aberdeen St","Residential","1900-04-01","60607","VA","Ebony","NEAR WEST SIDE","28","41.97552409","-87.69722301","(41.87987598, -87.65468643)"
"103782","136 148 E Huron St","Residential","1900-03-01","60611","VA","Ebony","NEAR NORTH SIDE","8","42.00660309","-87.66729325","(41.895221, -87.624214)"
"254512","347 W Chestnut St","Residential","1900-04-01","60610","VA","Ebony","Near North Side","8","41.68050591","-87.66246295","(41.90412113, -87.63142484)"
"102336","4750 N Sheridan Rd","Commercial","1900-03-01","60640","VA","Ebony","UPTOWN","3","41.79561195","-87.59892449","(41.96865627, -87.65524596)"
"135316","11401 S OAKLEY AVE","Commercial","1900-03-01","60643","VA","Ebony","MORGAN PARK","75","41.89028754","-87.61815831","(41.70035866, -87.6792822)"
"160241","500 E 33rd St","Residential","1900-03-01","60616","VA","Ebony","DOUGLAS","35","41.78206597","-87.67220934","(41.83491649, -87.61417553)"
"173655","15 E Ohio St","Residential","1900-03-01","60611","VA","Ebony","NEAR NORTH SIDE","8","41.78046327","-87.6053081","(41.89224796, -87.62750277)"
"106159","101 113 W DIVISION ST","Residential","1900-03-01","60610","VA","Ebony","NEAR NORTH SIDE","8","41.90686643","-87.73217473","(41.9037528, -87.63558845)"
"105360","200  N CENTRAL AVE","Residential","1900-03-01","60644","VA","Ebony","AUSTIN","25","41.75392315","-87.60197826","(41.88039405, -87.75826967)"
"159729","820 W Belle Plaine Ave","Residential","1900-03-01","60613","VA","Ebony","UPTOWN","3","41.75969491","-87.67627676","(41.95769327, -87.65076414)"
"175232","1401  E HYDE PARK BLVD","Residential","1900-03-01","60615","VA","Ebony","HYDE PARK","41","41.77034","-87.637238","(41.80224043, -87.60332678)"
"106221","532 536 W STRATFORD PL","Residential","1900-03-01","60657","VA","Ebony","LAKE VIEW","6","41.946621","-87.70269","(41.9398511, -87.65844752)"
"251770","8420 W Bryn Mawr Ave","Commercial","1900-04-01","60631","VA","Ebony","OHARE","76","41.684683","-87.655468","(41.981133, -87.837845)"
"162360","7414 N Wolcott Ave","Municipal","1900-03-01","60626","VA","Ebony","ROGERS PARK","1","41.939695","-87.66901","(42.01711706, -87.67802784)"
"105391","6253  S MICHIGAN AVE","Residential","1900-03-01","60637","VA","Ebony","WASHINGTON PARK","40","41.84550365","-87.63055693","(41.78046327, -87.6053081)"
"254094","3041 S Michigan Ave","Residential","1900-04-01","60616","VA","Ebony","Douglas","35","41.84616943","-87.62781662","(41.8458598, -87.62921)"
"260184","2728 N HAMPDEN CT","Residential","1900-04-01","60614","VA","Ebony","LINCOLN PARK","7","41.91037236","-87.63064547","(41.92201051, -87.65461957)"
"160299","111 W WACKER DR","Residential","1900-03-01","60601","VA","Ebony","LOOP","32","41.947425","-87.642682","(41.8877093, -87.62360146)"
"242238","535 N Michigan Ave","Residential","1900-04-01","60611","VA","Ebony","NEAR NORTH SIDE","8","41.92075046","-87.70152825","(41.89197136, -87.62412358)"
"251860","1250 W Erie St","Municipal","1900-04-01","60642","VA","Ebony","WEST TOWN","24","41.88585168","-87.77478341","(41.89351801, -87.65846098)"
"160392","1120 N LaSalle St","Residential","1900-03-01","60610","VA","Ebony","NEAR NORTH SIDE","8","41.88311341","-87.64488033","(41.902342, -87.632913)"
"158780","4001 N Ravenswood Ave","Commercial","1900-03-01","60613","VA","Ebony","LAKE VIEW","6","41.90578254","-87.66364867","(41.95448307, -87.67334593)"
"255937","710 W Grand Ave","Residential","1900-04-01","60654","VA","Ebony","WEST TOWN","24","41.8782695","-87.64808396","(41.89213, -87.63513)"
"106125","5631 5635 N KENMORE AVE","Residential","1900-03-01","60660","VA","Ebony","EDGEWATER","77","41.97268146","-87.65495364","(41.99090057, -87.66660744)"
"240019","1555 N Astor St","Residential","1900-04-01","60610","VA","Ebony","NEAR NORTH SIDE","8","41.8684207","-87.62414082","(41.91063947, -87.62728476)"
"254539","6400 W Berteau","Residential","1900-04-01","60634","VA","Ebony","DUNNING","17","41.77034","-87.637238","(41.93831557, -87.78903681)"
"251338","2322 N Kenmore Ave","Commercial","1900-04-01","60614","VA","Ebony","LINCOLN PARK","7","41.94929285","-87.64691569","(41.92408465, -87.65537041)"
"136212","1155 E 60th St","Commercial","1900-03-01","60637","VA","Ebony","WOODLAWN","42","41.84550365","-87.63055693","(41.78539914, -87.59716197)"
"172393","3021 W Carroll Ave","Commercial","1900-03-01","60612","VA","Ebony","EAST GARFIELD PARK","27","41.73979805","-87.65349931","(41.88727132, -87.70248475)"
"101733","2 N Riverside Plz","Commercial","1900-03-01","60606","VA","Ebony","NEAR WEST SIDE","28","41.877813","-87.654932","(41.88253679, -87.63918687)"
"251590","3330 W 71st St","Municipal","1900-04-01","60629","VA","Ebony","CHICAGO LAWN","66","41.88607935","-87.63304163","(41.764373, -87.705686)"
"175358","2232  W FARWELL AVE","Residential","1900-03-01","60645","VA","Ebony","WEST RIDGE","2","41.90686643","-87.73217473","(42.00880199, -87.69502812)"
"242048","3550 N Lake Shore Dr","Residential","1900-04-01","60657","VA","Ebony","LAKE VIEW","6","41.869255","-87.626255","(41.94795804, -87.64383164)"
"250078","1815 W Monroe St","Municipal","1900-04-01","60612","VA","Ebony","NEAR WEST SIDE","28","41.9642177","-87.66097727","(41.88005275, -87.67231085)"
"250141","180 N Wacker Dr","Commercial","1900-04-01","60606","VA","Ebony","LOOP","32","41.8782695","-87.64808396","(41.88533471, -87.63725343)"
"214742","1301 N DEARBORN ST","Residential","1900-04-01","60610","VA","Ebony","NEAR NORTH SIDE","8","41.76259226","-87.57231648","(41.90615611, -87.62971641)"
"101816","43 E Ohio St","Commercial","1900-03-01","60611","VA","Ebony","NEAR NORTH SIDE","8","41.70660224","-87.64706411","(41.89210858, -87.6262422)"
"260127","18 28 S Michigan Ave","Commercial","1900-04-01","60603","VA","Ebony","LOOP","32","41.76739025","-87.56693295","(41.88150489, -87.6245097)"
"116066","3850  W BRYN MAWR AVE","Residential","1900-03-01","60659","VA","Ebony","NORTH PARK","13","41.8007869","-87.59048115","(41.99046172, -87.70620782)"
